timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1490542058.0,40.44193086,-79.93942274,6.369999886,0.1503295898,-1.014862061,0.1536407471,-0.01154080858,0.07768627321,-0.01247158338
1490542058.0,40.44193086,-79.93942274,6.369999886,-0.004272460938,-0.9855041504,0.2893676758,0.07153730057,-0.03202690895,0.03207431322
1490542058.0,40.44193086,-79.93942274,6.369999886,0.04853820801,-1.013076782,0.2347869873,0.0694134296,-0.0521886363,0.04378556411
1490542058.0,40.4418594,-79.93946915,6.389999866,0.1087799072,-0.984588623,0.2622833252,-0.0296785335,0.0182762093,0.01641599128
1490542058.0,40.4418594,-79.93946915,6.389999866,0.05436706543,-0.9679260254,0.2480316162,-0.05669816698,-0.04984745139,-0.002591788373
1490542059.0,40.4418594,-79.93946915,6.389999866,0.07899475098,-0.8522491455,0.2973327637,-0.02783882182,-0.07750278141,0.02257108919
1490542059.0,40.4418594,-79.93946915,6.389999866,0.1561431885,-1.186172485,0.3209533691,0.2320814395,0.08178541076,-0.09341197313
1490542059.0,40.4418594,-79.93946915,6.389999866,0.2738494873,-1.034484863,0.3304138184,0.1470557607,0.02917413079,-0.02633280423
1490542059.0,40.4418594,-79.93946915,6.389999866,-0.3498840332,-0.6604309082,0.4843292236,0.09965309115,-0.1252857503,0.1392095554
1490542059.0,40.44182878,-79.93954077,6.389999866,-0.2122497559,-0.6897735596,0.2909851074,-0.1636163616,-0.3576281796,0.1121686167
1490542060.0,40.44182878,-79.93954077,6.389999866,-0.1636199951,-0.8749389648,0.3971405029,-0.008401474291,-0.1910122997,0.1180398216
1490542060.0,40.44182878,-79.93954077,6.389999866,-0.09211730957,-0.8902282715,0.4514770508,0.00615589686,-0.05434553047,-0.007668039727
1490542060.0,40.44182878,-79.93954077,6.389999866,0.1976470947,-0.8829650879,0.4162445068,0.01912069768,0.05616233896,-0.03957164432
1490542060.0,40.44182878,-79.93954077,6.389999866,0.2117919922,-0.9676513672,0.3264007568,-0.02960103552,0.0915978278,-0.01007686893
1490542060.0,40.44179535,-79.93961755,6.389999866,0.08497619629,-0.8997497559,0.3677215576,-0.002053030884,0.05740257308,-0.01797101104
1490542061.0,40.44179535,-79.93961755,6.389999866,0.1468963623,-0.9485931396,0.3490142822,0.008653941962,0.05421237241,-0.009583385183
1490542061.0,40.44179535,-79.93961755,6.389999866,0.1503601074,-0.9771270752,0.3832702637,0.02775706278,0.1422175959,-0.06827705876
1490542061.0,40.44179535,-79.93961755,6.389999866,0.03192138672,-0.9741516113,0.3871917725,-0.02228346779,0.1116447729,-0.04211629474
1490542061.0,40.44179535,-79.93961755,6.389999866,0.1076507568,-0.9469451904,0.3479003906,-0.01375922177,0.02029355382,0.004487426437
1490542061.0,40.44176204,-79.93969405,7.230000019,0.2194671631,-0.9354705811,0.3502502441,-0.09340744576,0.05689151247,0.03224582079
1490542062.0,40.44176204,-79.93969405,7.230000019,0.169418335,-1.051132202,0.4192199707,0.006531136257,0.2145644974,-0.09130168428
1490542062.0,40.44176204,-79.93969405,7.230000019,0.009979248047,-0.9995727539,0.3849182129,-0.001963814988,0.08082587382,-0.01685195075
1490542062.0,40.44176204,-79.93969405,7.230000019,0.041015625,-0.9356384277,0.3173522949,-0.006266151729,0.00648506357,0.01609081931
1490542062.0,40.44176204,-79.93969405,7.230000019,-0.002868652344,-0.9354553223,0.3638000488,0.003316434505,-0.117792414,0.07860160168
1490542062.0,40.44172339,-79.93978284,8.229999542,0.09812927246,-0.9384918213,0.3439025879,-0.05009619063,0.01292352182,-0.004664526649
1490542063.0,40.44172339,-79.93978284,8.229999542,0.1071929932,-0.8878326416,0.3892211914,-0.08312631237,0.04065954563,-0.01591078962
1490542063.0,40.44172339,-79.93978284,8.229999542,0.0699005127,-0.9556121826,0.3102416992,-0.005291701086,-0.007387076232,0.009648099997
1490542063.0,40.44172339,-79.93978284,8.229999542,0.0944519043,-0.9327697754,0.2693023682,-0.02567047606,0.09665730124,-0.06236936852
1490542063.0,40.44172339,-79.93978284,8.229999542,0.1020050049,-0.9492645264,0.2227935791,-0.02882099563,0.0181257407,-0.01452115216
1490542063.0,40.44168306,-79.93987547,9.390000343,0.09786987305,-0.9371490479,0.2967834473,-0.01693637295,-0.0125975509,0.02471413492
1490542064.0,40.44168306,-79.93987547,9.390000343,0.03729248047,-0.9167327881,0.1945343018,-0.0360879633,-0.02843164148,0.03878494654
1490542064.0,40.44168306,-79.93987547,9.390000343,0.108505249,-0.993637085,0.2576904297,0.01609907511,0.05948330084,-0.01499812431
1490542064.0,40.44168306,-79.93987547,9.390000343,0.07946777344,-0.9940795898,0.1943969727,-0.02245683958,-0.009527192484,-0.005067995554
1490542064.0,40.44168306,-79.93987547,9.390000343,0.02378845215,-0.9560089111,0.2269592285,0.02246935643,-0.06266924046,0.04435920901
1490542064.0,40.44163966,-79.93997517,9.369999886,-0.02513122559,-1.078857422,0.2125549316,-0.03977670773,-0.07017749052,-0.01245160968
1490542065.0,40.44163966,-79.93997517,9.369999886,-0.01258850098,-0.9539642334,0.1036987305,-0.006718356482,-0.07347128815,-0.009680856879
1490542065.0,40.44163966,-79.93997517,9.369999886,-0.006195068359,-0.9793548584,0.1495361328,0.005488775007,-0.1411320914,0.09664931175
1490542065.0,40.44163966,-79.93997517,9.369999886,-0.1059112549,-0.9514923096,0.0133972168,-0.01891856375,-0.1929976863,0.1405637729
1490542065.0,40.44163966,-79.93997517,9.369999886,0.0288848877,-1.021743774,-0.01669311523,0.01400476522,0.04571342643,-0.002206162647
1490542065.0,40.44160208,-79.94006149,8.210000038,0.1061096191,-1.027862549,-0.003723144531,0.007467503697,0.06899717752,-0.03512816004
1490542066.0,40.44160208,-79.94006149,8.210000038,0.06396484375,-1.05329895,0.0008087158203,0.0161717794,-0.02010367044,0.03707226764
1490542066.0,40.44160208,-79.94006149,8.210000038,0.05851745605,-1.005935669,-0.005981445313,-0.02467738329,-0.02657142346,-0.009344499633
1490542066.0,40.44160208,-79.94006149,8.210000038,0.06118774414,-1.0,0.01988220215,-0.05105812442,-0.01673104323,0.02620550513
1490542066.0,40.44160208,-79.94006149,8.210000038,0.08941650391,-1.053894043,-0.03416442871,-0.03629728776,0.0223894616,-0.01868180873
1490542066.0,40.44156971,-79.94013585,5.670000076,0.0998840332,-1.054626465,0.004409790039,-0.01168009191,0.02768169532,-0.007252586597
1490542067.0,40.44156971,-79.94013585,5.670000076,0.05683898926,-0.984375,-0.01918029785,-0.03306873757,0.006472014081,-0.005962551365
1490542067.0,40.44156971,-79.94013585,5.670000076,0.07528686523,-1.00138855,0.008209228516,-0.008570851336,0.006371080276,-0.009473929262
1490542067.0,40.44156971,-79.94013585,5.670000076,0.09039306641,-1.020904541,-0.0171661377,-0.02884070303,0.004307929379,-0.01028699234
1490542067.0,40.44156971,-79.94013585,5.670000076,0.05056762695,-1.006622314,0.009735107422,-0.009607087316,-0.01377919548,0.005422728612
1490542067.0,40.44154833,-79.94017798,3.019999981,0.06739807129,-0.995010376,0.05535888672,-0.01704210045,0.004317516759,0.0002269013249
1490542068.0,40.44154833,-79.94017798,3.019999981,0.05320739746,-0.9990386963,0.07633972168,-0.00751863639,-0.01806475431,0.001120658187
1490542068.0,40.44154833,-79.94017798,3.019999981,0.07960510254,-0.9613342285,0.2490539551,0.001011202266,-0.007475226864,-0.004295678838
1490542068.0,40.44154833,-79.94017798,3.019999981,0.0735168457,-0.9567260742,0.265045166,-0.008477640698,0.004312989385,0.005449892855
1490542068.0,40.44154833,-79.94017798,3.019999981,0.04145812988,-0.9360198975,0.3061981201,-0.01389557562,-0.006348443407,-0.001970472891
1490542068.0,40.44154015,-79.94019326,1.169999957,0.07553100586,-0.9303283691,0.3638916016,-0.008579373452,-0.004253334577,-0.00523257891
1490542069.0,40.44154015,-79.94019326,1.169999957,0.1011657715,-0.9758605957,0.379486084,0.05539268541,0.004023503775,-0.009227320545
1490542069.0,40.44154015,-79.94019326,1.169999957,0.1262817383,-0.9563903809,0.3989257813,0.03507489682,0.04970949964,-0.04192241662
1490542069.0,40.44154015,-79.94019326,1.169999957,0.1146392822,-0.9035491943,0.3964233398,0.002133990981,0.0721990961,-0.0371857183
1490542069.0,40.44154015,-79.94019326,1.169999957,0.1140136719,-0.916305542,0.434463501,-0.04158366252,0.05747980476,-0.03026442894
1490542069.0,40.44153206,-79.94020836,2.109999895,0.09651184082,-0.9219055176,0.5057678223,-0.009578591493,0.01278690166,-0.004114317568
1490542070.0,40.44153206,-79.94020836,2.109999895,0.08062744141,-0.9063873291,0.450592041,-0.02765453108,0.01606898139,0.001455417536
1490542070.0,40.44153206,-79.94020836,2.109999895,0.09675598145,-0.9003448486,0.3997344971,-0.008625978771,-0.003224289132,-0.01269448997
1490542070.0,40.44153206,-79.94020836,2.109999895,0.06423950195,-0.8949737549,0.4640808105,0.002015480313,-0.04150137085,0.004144677604
1490542070.0,40.44153206,-79.94020836,2.109999895,0.07922363281,-0.934677124,0.400390625,-0.009633718927,-0.02547819583,0.007529022718
1490542070.0,40.44149894,-79.94027061,3.730000019,0.1041259766,-0.9411010742,0.3914642334,-0.005468801298,0.01372513331,-0.02762550262
1490542071.0,40.44149894,-79.94027061,3.730000019,-0.01579284668,-0.9177856445,0.3827514648,0.006310626519,-0.05317480485,0.01472728083
1490542071.0,40.44149894,-79.94027061,3.730000019,0.04843139648,-0.9551696777,0.3817443848,-0.02038889499,-0.06267190362,0.01291260286
1490542071.0,40.44149894,-79.94027061,3.730000019,-0.03694152832,-0.9163665771,0.3790130615,-0.005494900277,-0.07973530935,0.01694942244
1490542071.0,40.44149526,-79.9402815,5.170000076,0.03117370605,-0.9671173096,0.3545227051,-0.00327302498,-0.05207172353,0.01591824647
1490542071.0,40.44149526,-79.9402815,5.170000076,-0.008941650391,-0.9006652832,0.3896331787,0.03083514437,-0.09891619447,0.03883741081
1490542072.0,40.44149526,-79.9402815,5.170000076,-0.04403686523,-0.9679870605,0.3307495117,-0.01924453467,-0.126331041,0.05754105746
1490542072.0,40.44149526,-79.9402815,5.170000076,-0.04571533203,-0.8961334229,0.2978210449,-0.07591820056,-0.1528007318,0.04647136207
1490542072.0,40.44149526,-79.9402815,5.170000076,-0.0309753418,-0.9129486084,0.2923126221,-0.0216272649,-0.1466749286,0.03086443914
1490542072.0,40.44149526,-79.9402815,5.170000076,-0.02418518066,-0.9427337646,0.2593688965,-0.07490939514,-0.1507210693,0.03686560634
1490542072.0,40.44149331,-79.94029538,6.050000191,-0.08935546875,-0.9018707275,0.2808990479,-0.0004026699568,-0.1723017288,0.02946894273
1490542073.0,40.44149331,-79.94029538,6.050000191,-0.1846008301,-0.9371643066,0.3535461426,0.01665061577,-0.2020955772,0.04411313293
1490542073.0,40.44149331,-79.94029538,6.050000191,-0.04476928711,-0.9530639648,0.3762054443,-0.02618180299,-0.1681011249,-0.00111906029
1490542073.0,40.44149331,-79.94029538,6.050000191,-0.1027069092,-0.9634857178,0.2937164307,-0.01321646954,-0.1680244258,0.02430986706
1490542073.0,40.44149331,-79.94029538,6.050000191,-0.1471862793,-0.9663696289,0.3451385498,0.005936718702,-0.2254562937,0.04846154236
1490542073.0,40.44152432,-79.94045702,6.949999809,-0.2483215332,-0.9980316162,0.3352050781,0.123616481,-0.402903516,0.2001187127
1490542074.0,40.44152432,-79.94045702,6.949999809,-0.1521759033,-0.9466094971,0.2894897461,-0.04203187254,-0.2486460352,0.06181596364
1490542074.0,40.44152432,-79.94045702,6.949999809,-0.06713867188,-0.9187469482,0.3554382324,0.01878434043,-0.1606900802,0.02285285163
1490542074.0,40.44152432,-79.94045702,6.949999809,-0.1420288086,-1.004501343,0.3711700439,-0.06550044701,-0.3122851989,0.09289452093
1490542074.0,40.44154499,-79.94054858,7.809999943,0.01078796387,-0.9613952637,0.3454437256,-0.01847887586,-0.08513433583,-0.008491489136
1490542075.0,40.44154499,-79.94054858,7.809999943,0.01365661621,-0.9640197754,0.3303222656,-0.01514646238,0.01051469262,-0.03817375107
1490542075.0,40.44154499,-79.94054858,7.809999943,0.01324462891,-0.9791564941,0.348739624,-0.03326953992,0.01057807585,-0.037942855
1490542075.0,40.44154499,-79.94054858,7.809999943,-0.04331970215,-0.9319915771,0.3393859863,-0.01080018348,0.03391801964,-0.03817534896
1490542075.0,40.44156558,-79.94064698,9.159999847,-0.02931213379,-0.9491577148,0.4037322998,0.02327496266,-0.01825889875,-0.01740082825
1490542075.0,40.44156558,-79.94064698,9.159999847,0.124130249,-0.9004364014,0.2819519043,0.06804589638,0.009189769974,-0.03283757519
1490542076.0,40.44156558,-79.94064698,9.159999847,0.1310577393,-0.979095459,0.248046875,-0.05139980799,-0.04670305709,-0.009050486649
1490542076.0,40.44156558,-79.94064698,9.159999847,0.07484436035,-0.946395874,0.2870178223,-5.33e-06,0.04353176486,-0.02336098277
1490542076.0,40.44156558,-79.94064698,9.159999847,0.05445861816,-0.949798584,0.2702331543,-0.03735403008,0.03938921779,-0.02609418499
1490542076.0,40.44156558,-79.94064698,9.159999847,0.09646606445,-0.9496917725,0.2489624023,-0.004228300863,4.02e-05,0.005385976989
1490542076.0,40.4415875,-79.9407552,9.930000305,-0.003768920898,-0.9485473633,0.2606048584,-0.04578799494,0.07665003723,-0.03123328695
1490542077.0,40.4415875,-79.9407552,9.930000305,0.09915161133,-1.015869141,0.2359771729,-0.01400849365,0.1252404766,-0.08697964015
1490542077.0,40.4415875,-79.9407552,9.930000305,0.1086273193,-1.060775757,0.2146148682,-0.02846519731,-0.04002518066,0.068520738
1490542077.0,40.4415875,-79.9407552,9.930000305,0.1092376709,-0.9599151611,0.2205505371,-0.0531540322,-0.07191387155,0.06023058385
1490542077.0,40.4415875,-79.9407552,9.930000305,0.1214904785,-0.9209289551,0.2691497803,-0.06054323896,-0.003878361495,0.03595347366
1490542077.0,40.44161141,-79.94087317,10.13000011,0.1610107422,-1.051651001,0.170791626,-0.01676886012,-0.02415993109,0.05561133093
1490542078.0,40.44161141,-79.94087317,10.13000011,0.04876708984,-0.9668884277,0.2031097412,-0.04277010079,0.04359488178,-0.04094530281
1490542078.0,40.44161141,-79.94087317,10.13000011,0.1034393311,-0.8619384766,0.3608551025,-0.0370965024,0.0002822950755,0.03246526527
1490542078.0,40.44161141,-79.94087317,10.13000011,0.1510772705,-1.078353882,0.260925293,0.0553197148,0.08148660409,-0.06023617648
1490542078.0,40.44161141,-79.94087317,10.13000011,0.0645904541,-1.136413574,0.220123291,-0.08536762874,0.05864147562,-0.04143479182
1490542078.0,40.44163406,-79.94098497,10.05000019,0.1186218262,-1.005950928,0.1941070557,-0.03924940183,0.09265536907,-0.0184828706
1490542079.0,40.44163406,-79.94098497,10.05000019,0.1103820801,-0.8877563477,0.1025848389,-0.1033306503,0.01634381961,0.004552407567
1490542079.0,40.44163406,-79.94098497,10.05000019,0.1131744385,-0.9351501465,0.2253417969,-0.09264205326,0.03862489055,-0.002997387807
1490542079.0,40.44163406,-79.94098497,10.05000019,0.07800292969,-0.9508056641,0.1094512939,0.02253779967,0.05311967742,-0.005497030806
1490542079.0,40.44163406,-79.94098497,10.05000019,0.08294677734,-1.023468018,0.06184387207,-0.1175292936,0.05862682824,-0.06768557068
1490542079.0,40.44165532,-79.94108985,9.989999771,0.0513458252,-1.052459717,0.1342773438,-0.007643804961,0.04449582918,-0.04992175358
1490542080.0,40.44165532,-79.94108985,9.989999771,0.09745788574,-0.9883575439,0.05133056641,0.008518387063,-0.02339746807,0.01050190944
1490542080.0,40.44165532,-79.94108985,9.989999771,0.05000305176,-0.9943237305,0.06367492676,-0.01805197113,0.05108182655,-0.01564900088
1490542080.0,40.44165532,-79.94108985,9.989999771,0.1890106201,-0.9447937012,0.02555847168,-0.009649697894,0.04777764259,-0.0328261236
1490542080.0,40.44165532,-79.94108985,9.989999771,0.02128601074,-1.045059204,0.12059021,-0.0242659249,0.01512995078,0.03020317624
1490542080.0,40.44167871,-79.94120527,9.130000114,-0.01435852051,-1.0103302,0.02734375,-0.04474350316,0.1053008569,-0.04930975916
1490542081.0,40.44167871,-79.94120527,9.130000114,0.1018676758,-1.006332397,0.03330993652,-0.003111637418,0.002195776319,0.01177516676
1490542081.0,40.44167871,-79.94120527,9.130000114,0.113067627,-1.020294189,-0.01718139648,-0.02110235585,0.02571282032,0.01952310132
1490542081.0,40.44167871,-79.94120527,9.130000114,0.1368103027,-0.9904937744,-0.03771972656,0.03974608137,-0.002049302459,0.04534484493
1490542081.0,40.44167871,-79.94120527,9.130000114,0.1468505859,-1.072998047,-0.01280212402,0.01921710411,-0.006418484543,0.007205448645
1490542081.0,40.4416972,-79.94129627,7.570000172,0.1035614014,-1.060241699,-0.01312255859,0.01058047269,-0.008588428199,-0.007619303879
1490542082.0,40.4416972,-79.94129627,7.570000172,0.1517028809,-1.081344604,-0.05711364746,-0.02020140845,-0.05829260152,0.03851410305
1490542082.0,40.4416972,-79.94129627,7.570000172,0.03005981445,-0.9888153076,0.03903198242,0.04170590162,0.05728512768,-0.01106357012
1490542082.0,40.4416972,-79.94129627,7.570000172,0.06327819824,-0.9940338135,0.00537109375,-0.03627065615,0.03408846195,-0.02078810284
1490542082.0,40.4416972,-79.94129627,7.570000172,0.1098632813,-1.064376831,-0.01010131836,-0.001165931925,0.06364395741,-0.0478274437
1490542082.0,40.44171249,-79.94137145,5.539999962,0.06809997559,-0.997177124,0.07096862793,0.006509564652,0.01386122084,0.00954663356
1490542083.0,40.44171249,-79.94137145,5.539999962,0.1018066406,-1.004623413,0.1088104248,0.00955142725,0.02860581222,-0.02138411829
1490542083.0,40.44171249,-79.94137145,5.539999962,0.09646606445,-0.9727172852,0.1920471191,0.003199255418,0.008484298601,-0.004286890407
1490542083.0,40.44171249,-79.94137145,5.539999962,0.1742858887,-0.9567718506,0.2517242432,-0.004189152395,0.08289142156,-0.03174860862
1490542083.0,40.44171249,-79.94137145,5.539999962,0.1885375977,-0.9086914063,0.2575836182,-0.04876993641,0.1384002208,-0.03105352357
1490542083.0,40.44172221,-79.94141927,4.849999905,0.2276763916,-0.965637207,0.2129364014,-0.01135332204,0.1680747596,-0.03146178617
1490542084.0,40.44172221,-79.94141927,4.849999905,0.2125091553,-0.9687347412,0.2167053223,0.002580869412,0.1956872127,-0.03477502488
1490542084.0,40.44172221,-79.94141927,4.849999905,0.1959533691,-0.9287109375,0.3437194824,0.03239335992,0.21360789,-0.05004319373
1490542084.0,40.44172221,-79.94141927,4.849999905,0.212890625,-0.9170074463,0.3712768555,0.0008010788559,0.2819517941,-0.02708940829
1490542084.0,40.44172221,-79.94141927,4.849999905,0.1525878906,-0.853012085,0.3415374756,-0.06650445874,0.2268698996,-0.01889406267
1490542084.0,40.44173341,-79.94147434,4.570000172,0.2832489014,-0.8864898682,0.3977661133,0.002835733929,0.3360296769,-0.06964752146
1490542085.0,40.44173341,-79.94147434,4.570000172,0.3203125,-0.9371337891,0.3178253174,-0.04805514397,0.3916215667,-0.05607498728
